onset_s,offset_s,pitch,strength_0_1,dur_ms
134.378629,134.517949,76,0.551,139.3
134.657268,136.365219,76,0.606,1708.0
134.796588,135.086838,69,0.441,290.2
134.935908,135.320321,36,0.677,384.4
134.982348,135.645400,76,0.606,663.1
135.517691,136.225899,36,0.661,708.2
135.645400,135.889210,76,0.528,243.8
135.889210,136.365219,76,0.606,476.0
136.458099,136.667078,36,0.646,209.0
137.026988,137.515891,36,0.575,488.9
137.469451,137.701650,72,0.362,232.2
137.713260,137.957070,36,0.504,243.8
138.247319,138.920698,74,0.575,673.4
138.375029,138.792988,34,0.496,418.0
138.409859,138.642059,74,0.472,232.2
138.642059,138.920698,74,0.575,278.6
139.025188,140.013320,34,0.583,988.1
139.107741,139.514091,81,0.488,406.3
139.270281,139.444431,62,0.331,174.1
139.595361,139.850780,74,0.472,255.4
139.711460,139.897220,81,0.354,185.8
139.769510,140.013320,34,0.559,243.8
139.932050,140.361619,31,0.551,429.6
140.094590,140.477719,74,0.512,383.1
140.547379,141.640000,31,0.685,1092.6
140.802798,141.303311,82,0.512,500.5
141.303311,142.127620,81,0.480,824.3
141.872200,142.232109,26,0.528,359.9
141.918640,142.127620,81,0.472,209.0
141.976690,142.150839,62,0.441,174.1
142.220499,142.708118,69,0.567,487.6
142.487529,142.708118,69,0.354,220.6
142.696508,143.092532,26,0.543,396.0
142.951928,143.858790,69,0.417,906.9
143.545321,143.800740,81,0.362,255.4
144.125820,144.276749,26,0.346,150.9
144.892078,145.148781,81,0.394,256.7
145.032682,145.868600,74,0.543,835.9
145.183611,145.427421,74,0.339,243.8
145.427421,145.682840,74,0.512,255.4
145.473861,145.729280,34,0.535,255.4
145.682840,145.868600,74,0.496,185.8
146.007920,146.437489,81,0.441,429.6
146.042750,146.913498,34,0.701,870.7
146.182069,146.913498,34,0.701,731.4
146.530369,147.541721,74,0.567,1011.4
146.634859,146.809008,53,0.378,174.1
146.948328,147.309521,31,0.622,361.2
147.042492,147.367571,74,0.567,325.1
147.367571,147.541721,74,0.488,174.1
147.506891,148.563399,31,0.724,1056.5
147.715870,148.249929,82,0.543,534.1
148.249929,148.994252,81,0.504,744.3
148.389249,148.865258,74,0.315,476.0
148.853648,149.214841,26,0.535,361.2
148.994252,149.203231,62,0.323,209.0
149.121961,149.516701,69,0.583,394.7
149.458651,150.039150,26,0.583,580.5
149.818560,151.120161,69,0.488,1301.6
150.608039,150.980842,69,0.433,372.8
150.944728,151.224651,62,0.323,279.9
150.980842,151.120161,69,0.488,139.3
151.305921,151.456851,81,0.291,150.9
151.607780,151.793540,62,0.362,185.8
152.339209,152.664288,62,0.394,325.1
152.362429,152.745558,74,0.346,383.1
152.606239,152.803608,76,0.394,197.4
152.803608,153.071922,77,0.480,268.3
152.815218,154.314189,62,0.535,1499.0
152.815218,153.280901,81,0.449,465.7
152.979042,153.698860,74,0.567,719.8
153.002262,153.222851,69,0.512,220.6
153.013872,153.280901,81,0.449,267.0
153.234461,153.466661,62,0.480,232.2
153.234461,153.455051,74,0.567,220.6
153.397001,153.547931,81,0.323,150.9
153.455051,153.698860,74,0.402,243.8
153.455051,153.652420,76,0.520,197.4
153.466661,153.675640,62,0.354,209.0
153.664030,153.838180,65,0.528,174.1
153.664030,153.931060,77,0.488,267.0
153.675640,154.105210,62,0.386,429.6
153.733690,154.198089,69,0.488,464.4
153.826570,154.418679,74,0.409,592.1
153.873010,154.035550,81,0.449,162.5
153.884620,154.198089,69,0.488,313.5
154.105210,154.314189,62,0.535,209.0
154.105210,154.418679,74,0.409,313.5
154.325799,154.534779,76,0.488,209.0
154.534779,154.917908,77,0.449,383.1
154.546389,154.755368,65,0.535,209.0
154.766978,154.988852,69,0.591,221.9
154.977242,155.325541,62,0.488,348.3
154.977242,155.186221,74,0.496,209.0
155.116561,155.325541,62,0.433,209.0
155.186221,155.371981,76,0.425,185.8
155.197831,155.371981,64,0.465,174.1
155.395201,155.615790,77,0.535,220.6
155.476471,156.289169,62,0.661,812.7
155.569351,155.731890,43,0.307,162.5
155.627400,155.859600,62,0.535,232.2
155.627400,155.801550,69,0.449,174.1
155.673840,157.021882,50,0.520,1348.0
155.720280,156.022140,53,0.402,301.9
155.824770,157.358571,34,0.575,1533.8
155.847990,156.010530,46,0.307,162.5
155.847990,156.300779,50,0.425,452.8
155.859600,156.080190,62,0.661,220.6
156.045360,156.335609,38,0.362,290.2
156.080190,156.289169,62,0.504,209.0
156.300779,156.486539,50,0.346,185.8
156.451709,157.358571,34,0.575,906.9
156.486539,156.730348,50,0.457,243.8
156.498149,156.637468,53,0.370,139.3
156.509759,156.904498,69,0.551,394.7
156.730348,157.021882,50,0.465,291.5
156.987052,157.207641,62,0.409,220.6
157.161201,157.312131,50,0.378,150.9
157.358571,157.741700,50,0.504,383.1
157.358571,158.020340,62,0.465,661.8
157.358571,157.521111,69,0.480,162.5
157.370181,159.101351,31,0.724,1731.2
157.486281,157.962290,43,0.472,476.0
157.579161,158.020340,62,0.465,441.2
157.927460,158.066780,50,0.402,139.3
158.020340,158.914308,31,0.724,894.0
158.020340,159.043302,43,0.551,1023.0
158.124829,158.264149,69,0.480,139.3
158.136439,159.519311,50,0.465,1382.9
158.264149,158.705328,70,0.528,441.2
158.275759,158.658888,82,0.425,383.1
158.449909,158.670498,43,0.425,220.6
158.449909,158.600839,62,0.291,150.9
158.473129,158.693718,50,0.449,220.6
158.670498,158.891088,43,0.528,220.6
158.693718,158.844648,50,0.465,150.9
158.705328,162.504359,69,0.614,3799.0
158.705328,160.169469,81,0.543,1464.1
158.844648,159.101351,50,0.433,256.7
158.867868,159.112961,69,0.559,245.1
158.879478,159.043302,77,0.472,163.8
158.891088,159.043302,43,0.551,152.2
158.891088,159.031692,65,0.339,140.6
158.914308,159.101351,31,0.646,187.0
158.938812,159.112961,81,0.543,174.1
158.962032,162.666898,38,0.685,3704.9
159.101351,159.333551,38,0.685,232.2
159.101351,159.333551,50,0.417,232.2
159.112961,159.449651,69,0.551,336.7
159.112961,160.169469,81,0.409,1056.5
159.321941,159.809560,62,0.386,487.6
159.333551,159.960490,38,0.622,626.9
159.333551,159.519311,50,0.417,185.8
159.449651,159.763120,69,0.543,313.5
159.530921,159.797950,45,0.346,267.0
159.542531,159.774730,57,0.354,232.2
159.542531,159.705070,76,0.386,162.5
159.751510,159.948880,65,0.425,197.4
159.763120,161.029892,50,0.425,1266.8
159.763120,159.983710,69,0.614,220.6
159.960490,160.181079,38,0.669,220.6
159.983710,160.227519,50,0.417,243.8
159.983710,160.564209,69,0.528,580.5
160.169469,160.540989,62,0.346,371.5
160.181079,160.633868,38,0.622,452.8
160.192689,161.029892,45,0.472,837.2
160.227519,160.842848,50,0.425,615.3
160.297179,161.505901,81,0.472,1208.7
160.401669,160.715138,57,0.339,313.5
160.401669,160.599039,76,0.449,197.4
160.424889,160.633868,45,0.472,209.0
160.564209,160.854458,69,0.551,290.2
160.633868,161.064722,38,0.528,430.9
160.633868,160.854458,45,0.386,220.6
160.633868,160.796408,65,0.488,162.5
160.680308,160.937012,62,0.315,256.7
160.842848,161.029892,50,0.402,187.0
160.854458,161.029892,45,0.417,175.4
160.854458,161.505901,69,0.472,651.4
160.854458,161.505901,81,0.441,651.4
160.866068,161.041502,57,0.339,175.4
161.053112,161.204041,74,0.409,150.9
161.064722,161.262091,38,0.575,197.4
161.064722,162.353429,50,0.535,1288.7
161.262091,161.482681,38,0.614,220.6
161.273701,161.494291,76,0.535,220.6
161.285311,161.436241,45,0.394,150.9
161.285311,161.494291,50,0.535,209.0
161.482681,161.714880,38,0.622,232.2
161.494291,161.680050,45,0.299,185.8
161.494291,161.714880,50,0.496,220.6
161.494291,161.703270,74,0.315,209.0
161.494291,161.680050,77,0.520,185.8
161.505901,161.714880,69,0.378,209.0
161.529121,161.668440,65,0.362,139.3
161.714880,161.935470,38,0.606,220.6
161.714880,161.935470,50,0.528,220.6
161.714880,161.993520,69,0.488,278.6
161.714880,161.993520,81,0.386,278.6
161.912250,162.399869,45,0.543,487.6
161.935470,162.132839,38,0.598,197.4
161.935470,162.144449,50,0.441,209.0
161.935470,162.225719,74,0.457,290.2
161.993520,162.272159,69,0.409,278.6
162.121229,162.399869,45,0.543,278.6
162.132839,162.353429,38,0.528,220.6
162.144449,162.353429,50,0.425,209.0
162.144449,162.353429,76,0.480,209.0
162.272159,162.504359,69,0.323,232.2
162.353429,162.666898,38,0.394,313.5
162.353429,162.504359,65,0.307,150.9
162.376649,162.527579,77,0.425,150.9
162.585629,163.202241,62,0.701,616.6
162.585629,162.794608,69,0.386,209.0
162.632068,163.167411,50,0.512,535.3
162.690118,164.363239,34,0.654,1673.1
162.806218,162.993262,53,0.402,187.0
162.829438,163.028092,50,0.512,198.7
162.829438,163.028092,62,0.701,198.7
162.887488,163.225461,38,0.417,338.0
163.016482,163.353171,34,0.598,336.7
163.028092,163.167411,50,0.354,139.3
163.028092,163.202241,62,0.472,174.1
163.353171,163.550541,34,0.622,197.4
163.388001,164.165869,69,0.441,777.9
163.492491,164.968242,50,0.520,1475.8
163.492491,163.771130,53,0.346,278.6
163.550541,163.736300,34,0.622,185.8
163.666640,163.840790,62,0.346,174.1
163.678250,163.991720,50,0.457,313.5
163.736300,163.887230,34,0.654,150.9
163.887230,164.363239,34,0.598,476.0
163.898840,164.061380,76,0.276,162.5
163.991720,164.316799,50,0.472,325.1
164.107820,164.270359,46,0.425,162.5
164.119429,164.933412,62,0.465,814.0
164.293579,164.432899,69,0.449,139.3
164.316799,164.910192,43,0.480,593.4
164.316799,164.583829,50,0.299,267.0
164.316799,164.548999,62,0.370,232.2
164.340019,166.129239,31,0.717,1789.2
164.548999,164.933412,62,0.465,384.4
164.572219,164.769588,43,0.386,197.4
164.583829,164.781198,50,0.520,197.4
164.641878,164.816028,69,0.291,174.1
164.757978,164.886972,76,0.370,129.0
164.769588,164.910192,43,0.402,140.6
164.781198,164.968242,50,0.472,187.0
164.968242,165.165611,77,0.260,197.4
164.979852,165.328151,43,0.362,348.3
165.188831,165.328151,43,0.362,139.3
165.200441,165.676450,70,0.606,476.0
165.223661,165.653230,82,0.457,429.6
165.618400,165.873820,31,0.677,255.4
165.618400,165.815770,76,0.386,197.4
165.664840,167.396011,50,0.512,1731.2
165.676450,167.767530,69,0.543,2091.1
165.676450,167.535331,81,0.425,1858.9
165.804160,165.955090,43,0.362,150.9
165.838990,166.001530,77,0.402,162.5
165.850600,166.268559,50,0.488,418.0
165.873820,166.129239,31,0.567,255.4
165.885430,167.755920,38,0.661,1870.5
166.059580,166.489149,38,0.567,429.6
166.059580,166.698128,45,0.402,638.5
166.082800,166.943222,69,0.496,860.4
166.268559,166.500759,50,0.433,232.2
166.280169,166.605249,62,0.378,325.1
166.489149,166.721348,38,0.457,232.2
166.489149,166.698128,45,0.402,209.0
166.500759,166.732958,50,0.425,232.2
166.721348,166.978052,38,0.551,256.7
166.721348,166.896782,77,0.394,175.4
166.732958,166.943222,50,0.465,210.3
166.943222,167.163811,50,0.512,220.6
166.943222,167.210251,69,0.512,267.0
166.943222,167.210251,81,0.425,267.0
166.978052,167.175421,38,0.661,197.4
167.163811,167.396011,50,0.488,232.2
167.175421,167.755920,38,0.583,580.5
167.210251,167.767530,69,0.409,557.3
167.210251,167.535331,81,0.362,325.1
167.361181,167.512111,76,0.323,150.9
167.372791,167.512111,45,0.283,139.3
167.709480,167.930070,50,0.378,220.6
167.779140,167.999730,45,0.315,220.6
167.813970,168.011340,69,0.378,197.4
168.011340,169.475481,38,0.543,1464.1
168.022950,168.266759,62,0.339,243.8
168.022950,168.173879,74,0.362,150.9
168.243539,168.440909,38,0.386,197.4
168.440909,168.684718,38,0.480,243.8
168.684718,168.871762,38,0.457,187.0
168.871762,169.011082,38,0.535,139.3
168.894982,169.034302,74,0.346,139.3
169.011082,169.336161,38,0.543,325.1
169.336161,169.475481,38,0.331,139.3
169.545141,169.928270,50,0.346,383.1
169.545141,169.696070,53,0.354,150.9
169.545141,169.707680,69,0.323,162.5
169.591580,169.823780,31,0.386,232.2
169.730900,169.986320,34,0.520,255.4
169.765730,169.963100,62,0.299,197.4
169.777340,169.928270,46,0.394,150.9
169.777340,170.415889,74,0.504,638.5
169.800560,169.997930,86,0.425,197.4
170.264959,171.287921,34,0.677,1023.0
170.404279,171.299531,46,0.409,895.3
170.415889,170.636478,34,0.606,220.6
170.439109,172.727558,50,0.512,2288.4
170.439109,171.264701,53,0.441,825.6
170.485549,171.311141,81,0.504,825.6
170.566819,171.253091,69,0.465,686.3
170.636478,171.055722,34,0.677,419.2
170.636478,171.496901,50,0.488,860.4
170.636478,170.986062,81,0.433,349.6
170.648088,170.904792,62,0.402,256.7
170.659698,170.845458,53,0.425,185.8
170.752578,171.253091,69,0.465,500.5
170.845458,171.055722,53,0.346,210.3
170.846742,171.032502,46,0.370,185.8
170.986062,171.311141,81,0.504,325.1
171.044112,171.299531,46,0.346,255.4
171.055722,171.287921,34,0.543,232.2
171.055722,171.264701,53,0.441,209.0
171.055722,171.229871,65,0.409,174.1
171.195041,171.659440,31,0.551,464.4
171.264701,172.961042,43,0.646,1696.3
171.450461,172.089010,84,0.402,638.5
171.485291,171.856810,62,0.354,371.5
171.496901,171.926470,43,0.512,429.6
171.496901,171.705880,50,0.512,209.0
171.496901,172.100620,72,0.543,603.7
171.520121,171.659440,31,0.457,139.3
171.705880,172.158669,50,0.457,452.8
171.926470,172.926212,31,0.583,999.7
171.926470,172.216719,43,0.630,290.2
172.158669,172.390869,50,0.504,232.2
172.170279,172.833332,70,0.488,663.1
172.170279,172.868162,82,0.528,697.9
172.216719,172.379259,43,0.543,162.5
172.379259,172.599849,43,0.378,220.6
172.390869,172.727558,50,0.449,336.7
172.576629,172.739168,76,0.378,162.5
172.599849,172.808828,43,0.409,209.0
172.599849,172.868162,82,0.528,268.3
172.808828,172.961042,43,0.575,152.2
172.856552,175.388811,69,0.567,2532.3
173.007482,173.669250,69,0.465,661.8
173.007482,175.400421,81,0.567,2392.9
173.065532,173.251291,50,0.449,185.8
173.216461,173.622810,38,0.685,406.3
173.228071,173.437051,62,0.433,209.0
173.437051,173.622810,38,0.567,185.8
173.448661,173.669250,81,0.567,220.6
173.460271,173.750520,57,0.386,290.2
173.657640,173.831790,50,0.370,174.1
173.669250,173.913060,69,0.504,243.8
173.669250,175.191441,81,0.457,1522.2
173.889840,174.447119,38,0.551,557.3
173.889840,174.319409,50,0.417,429.6
173.901450,174.087210,57,0.299,185.8
173.913060,174.539999,69,0.496,626.9
174.110429,174.319409,50,0.417,209.0
174.122039,174.447119,38,0.465,325.1
174.133649,174.412289,62,0.346,278.6
174.539999,174.970852,69,0.543,430.9
174.598049,174.936022,50,0.433,338.0
174.748978,174.889582,38,0.520,140.6
174.970852,175.516521,50,0.362,545.7
174.970852,175.191441,69,0.559,220.6
175.191441,175.388811,69,0.567,197.4
175.191441,175.400421,81,0.425,209.0
175.249491,175.516521,50,0.362,267.0
175.377201,176.224729,38,0.480,847.5
175.400421,175.539741,77,0.252,139.3
175.621010,175.783550,50,0.370,162.5
175.667450,176.073800,38,0.425,406.3
175.806770,176.027360,81,0.307,220.6
175.934480,177.050322,50,0.472,1115.8
176.062190,176.271169,57,0.339,209.0
176.062190,176.236339,76,0.307,174.1
176.073800,176.224729,38,0.480,150.9
176.085410,176.259559,50,0.465,174.1
176.271169,176.422099,50,0.339,150.9
176.422099,176.712348,50,0.323,290.2
176.712348,177.050322,50,0.472,338.0
176.712348,178.362249,74,0.598,1649.9
176.712348,178.385469,86,0.472,1673.1
176.723958,177.003882,34,0.465,279.9
176.723958,177.328961,46,0.433,605.0
177.154811,177.294131,65,0.378,139.3
177.154811,177.584380,74,0.512,429.6
177.270911,177.863020,34,0.559,592.1
177.282521,178.629278,50,0.559,1346.8
177.363791,177.537941,53,0.425,174.1
177.387011,177.804970,86,0.394,418.0
177.549551,177.700480,62,0.402,150.9
177.572771,177.863020,34,0.559,290.2
177.584380,177.828190,46,0.449,243.8
177.584380,178.013950,74,0.598,429.6
177.804970,178.222929,50,0.394,418.0
177.804970,178.246149,86,0.417,441.2
177.990730,178.130049,65,0.472,139.3
178.013950,178.362249,74,0.528,348.3
178.025560,178.280979,34,0.433,255.4
178.025560,178.176489,46,0.323,150.9
178.222929,178.455129,50,0.409,232.2
178.234539,178.617668,31,0.583,383.1
178.246149,178.513179,62,0.299,267.0
178.246149,178.385469,86,0.472,139.3
178.373859,178.710548,69,0.299,336.7
178.373859,179.779950,76,0.677,1406.1
178.455129,178.629278,50,0.559,174.1
178.664108,178.793102,40,0.291,129.0
178.675718,179.118181,76,0.622,442.5
178.793102,179.478091,57,0.465,685.0
178.839542,179.861220,31,0.488,1021.7
178.897592,179.501311,43,0.378,603.7
179.106571,179.315551,43,0.378,209.0
179.106571,179.478091,57,0.465,371.5
179.106571,179.443261,62,0.354,336.7
179.118181,179.779950,76,0.622,661.8
179.153011,179.524531,50,0.465,371.5
179.315551,179.501311,43,0.370,185.8
179.327161,179.861220,31,0.488,534.1
179.327161,179.524531,50,0.465,197.4
179.954100,183.044922,74,0.543,3090.8
179.977320,181.464681,86,0.354,1487.4
180.035370,180.779692,38,0.386,744.3
180.186299,180.325619,50,0.346,139.3
180.186299,181.058332,74,0.457,872.0
180.383669,180.779692,38,0.386,396.0
180.395279,180.627478,52,0.354,232.2
180.418499,180.604259,57,0.425,185.8
180.581039,180.884182,33,0.323,303.1
180.592649,181.557561,30,0.315,964.9
180.639088,180.778408,50,0.386,139.3
180.650698,180.895792,28,0.362,245.1
180.814522,181.604000,38,0.315,789.5
180.837742,181.209261,62,0.362,371.5
180.849352,181.174431,50,0.276,325.1
181.058332,182.033570,74,0.543,975.2
181.267311,181.429851,57,0.449,162.5
181.290531,181.464681,86,0.339,174.1
181.336971,181.569171,28,0.299,232.2
181.371801,181.580780,62,0.331,209.0
181.662050,181.836200,86,0.409,174.1
181.720100,182.045180,30,0.307,325.1
181.917470,182.114839,40,0.315,197.4
182.033570,182.323819,74,0.433,290.2
182.254159,182.428309,30,0.362,174.1
182.323819,183.044922,74,0.425,721.1
182.463139,182.801112,86,0.354,338.0
182.567629,182.730168,33,0.339,162.5
182.625678,182.940432,52,0.299,314.8
182.952042,183.300341,42,0.386,348.3
183.277121,183.439661,33,0.354,162.5
183.764740,183.904060,38,0.291,139.3
184.113039,184.252359,69,0.488,139.3
184.589049,185.101171,74,0.528,512.1
185.414641,185.728110,26,0.512,313.5
185.449471,185.786160,74,0.417,336.7
186.053190,186.832342,26,0.559,779.2
186.529199,186.680128,74,0.402,150.9
186.971662,187.331571,34,0.654,359.9
187.145811,187.970120,77,0.402,824.3
187.610210,188.620278,34,0.685,1010.1
188.318419,190.072810,76,0.591,1754.4
188.772492,190.072810,76,0.535,1300.3
188.888592,189.260111,36,0.567,371.5
189.608410,190.119249,36,0.646,510.8
190.386279,190.572039,36,0.559,185.8
191.107381,191.455681,36,0.598,348.3
191.269921,191.455681,36,0.480,185.8
191.293141,191.455681,72,0.386,162.5
191.676270,191.862030,36,0.520,185.8
192.396089,192.674728,26,0.480,278.6
192.407699,192.745672,74,0.488,338.0
192.989482,193.837010,26,0.535,847.5
193.813790,194.266579,34,0.724,452.8
193.987940,194.266579,34,0.724,278.6
194.069210,195.010902,77,0.520,941.7
194.452339,195.649450,34,0.622,1197.1
195.196661,195.382421,76,0.520,185.8
195.591400,197.171641,76,0.480,1580.2
195.753940,196.218339,36,0.567,464.4
196.508589,197.508331,36,0.614,999.7
196.951052,197.508331,36,0.402,557.3
197.984340,198.367469,36,0.630,383.1
198.216539,198.367469,36,0.528,150.9
198.379079,198.622888,72,0.441,243.8
199.309161,199.703900,74,0.394,394.7
199.355601,199.692290,34,0.654,336.7
199.529751,199.761950,62,0.433,232.2
199.541361,199.692290,34,0.543,150.9
199.970930,200.889402,34,0.630,918.5
200.145079,200.342449,69,0.394,197.4
200.516599,200.842962,62,0.386,326.4
200.516599,201.458291,74,0.449,941.7
200.773302,202.514799,31,0.685,1741.5
200.924232,201.736930,31,0.472,812.7
201.005502,201.469901,62,0.449,464.4
201.005502,201.272531,74,0.449,267.0
201.272531,201.458291,74,0.402,185.8
201.690490,202.131669,82,0.339,441.2
201.736930,202.514799,31,0.685,777.9
202.166499,202.655402,81,0.402,488.9
202.806332,203.073361,26,0.480,267.0
203.003702,203.189461,62,0.386,185.8
203.154631,203.386831,69,0.386,232.2
203.410051,203.967330,26,0.496,557.3
203.758350,204.222749,69,0.315,464.4
204.443339,204.827752,81,0.457,384.4
204.559439,204.816142,69,0.402,256.7
205.001902,205.234101,26,0.496,232.2
205.849430,206.721462,62,0.591,872.0
206.070020,206.721462,62,0.433,651.4
206.220949,206.675022,34,0.606,454.1
206.383489,206.675022,34,0.606,291.5
206.918832,207.812800,34,0.669,894.0
207.023322,207.290351,53,0.346,267.0
207.023322,207.301961,69,0.386,278.6
207.441281,207.789580,74,0.535,348.3
207.452891,207.801190,62,0.409,348.3
207.917290,209.543971,31,0.622,1626.7
207.940510,208.474569,74,0.496,534.1
207.952120,208.451349,62,0.394,499.2
208.172709,208.474569,74,0.496,301.9
208.766102,209.056351,70,0.299,290.2
208.789322,209.067961,82,0.346,278.6
209.195671,209.358211,69,0.386,162.5
209.834220,210.043200,26,0.425,209.0
210.054810,210.379889,69,0.362,325.1
210.356669,210.892012,26,0.551,535.3
210.822352,211.971740,69,0.480,1149.4
211.077771,211.971740,69,0.480,894.0
211.251921,211.414461,62,0.465,162.5
211.693100,211.867250,74,0.362,174.1
211.878860,212.203939,26,0.417,325.1
212.215549,212.470969,69,0.378,255.4
212.308429,212.517409,81,0.339,209.0
213.470711,215.712720,26,0.520,2242.0
213.528761,213.888670,38,0.472,359.9
213.633250,213.819010,30,0.386,185.8
213.702910,213.888670,38,0.417,185.8
214.969682,215.155441,50,0.331,185.8
215.422471,215.596620,50,0.323,174.1
216.979492,219.175061,26,0.520,2195.6
217.234911,217.443891,38,0.346,209.0
218.524902,219.000912,50,0.315,476.0
218.908032,219.058961,69,0.465,150.9
219.384041,219.929710,74,0.425,545.7
219.999370,220.196739,73,0.276,197.4
219.999370,220.185129,85,0.244,185.8
220.196739,220.569542,74,0.504,372.8
220.208349,220.511493,86,0.480,303.1
220.382499,220.569542,74,0.504,187.0
221.417071,221.579610,86,0.378,162.5
